rank,title,link,author,star,comment_num,comment_link,price
74,读者 半月刊 2020年23期,https://www.amazon.cn/dp/B08ND31PWG/ref=zg_bs_143553071_74?_encoding=UTF8&psc=1&refRID=4ZT6E5EA5R24X9MEJ2A5,读者,4.4,2,https://www.amazon.cn/product-reviews/B07LGT7RK1/ref=zg_bs_143553071_cr_51?ie=UTF8&refRID=4ZT6E5EA5R24X9MEJ2A5,￥54.99
75,大辞海·语言学卷（修订版） (上海辞书出品),https://www.amazon.cn/dp/B01I4W9CWM/ref=zg_bs_143553071_75?_encoding=UTF8&psc=1&refRID=4ZT6E5EA5R24X9MEJ2A5,徐宝华,1.0,2,https://www.amazon.cn/product-reviews/B07LGT7RK1/ref=zg_bs_143553071_cr_51?ie=UTF8&refRID=4ZT6E5EA5R24X9MEJ2A5,￥54.99
76,宋词鉴赏辞典 (中国古典诗词曲赋鉴赏系列工具书),https://www.amazon.cn/dp/B00XCLVDKA/ref=zg_bs_143553071_76?_encoding=UTF8&psc=1&refRID=4ZT6E5EA5R24X9MEJ2A5,唐圭璋,3.9,2,https://www.amazon.cn/product-reviews/B07LGT7RK1/ref=zg_bs_143553071_cr_51?ie=UTF8&refRID=4ZT6E5EA5R24X9MEJ2A5,￥54.99
78,我的第一套百科全书:未解之谜,https://www.amazon.cn/dp/B00A4R2VQK/ref=zg_bs_143553071_78?_encoding=UTF8&psc=1&refRID=4ZT6E5EA5R24X9MEJ2A5,青少科普编委会,4.5,2,https://www.amazon.cn/product-reviews/B07LGT7RK1/ref=zg_bs_143553071_cr_51?ie=UTF8&refRID=4ZT6E5EA5R24X9MEJ2A5,￥54.99
79,我的第一套百科全书:动物世界,https://www.amazon.cn/dp/B00A4R2WV4/ref=zg_bs_143553071_79?_encoding=UTF8&psc=1&refRID=4ZT6E5EA5R24X9MEJ2A5,青少科普编委会,3.9,2,https://www.amazon.cn/product-reviews/B07LGT7RK1/ref=zg_bs_143553071_cr_51?ie=UTF8&refRID=4ZT6E5EA5R24X9MEJ2A5,￥54.99
81,沙乡年鉴 (自然文学三部曲),https://www.amazon.cn/dp/B00UY86L1U/ref=zg_bs_143553071_81?_encoding=UTF8&psc=1&refRID=4ZT6E5EA5R24X9MEJ2A5,美)利奥波德,3.8,2,https://www.amazon.cn/product-reviews/B07LGT7RK1/ref=zg_bs_143553071_cr_51?ie=UTF8&refRID=4ZT6E5EA5R24X9MEJ2A5,￥54.99
82,我的第一套百科全书:海洋生命,https://www.amazon.cn/dp/B00A4R2WDW/ref=zg_bs_143553071_82?_encoding=UTF8&psc=1&refRID=4ZT6E5EA5R24X9MEJ2A5,青少科普编委会,4.3,2,https://www.amazon.cn/product-reviews/B07LGT7RK1/ref=zg_bs_143553071_cr_51?ie=UTF8&refRID=4ZT6E5EA5R24X9MEJ2A5,￥54.99
83,图解《说文解字》画说汉字 (紫图书库•图解经典),https://www.amazon.cn/dp/B00QRTEROS/ref=zg_bs_143553071_83?_encoding=UTF8&psc=1&refRID=4ZT6E5EA5R24X9MEJ2A5,许慎,4.0,2,https://www.amazon.cn/product-reviews/B07LGT7RK1/ref=zg_bs_143553071_cr_51?ie=UTF8&refRID=4ZT6E5EA5R24X9MEJ2A5,￥54.99
85,註音版說文解字（中国首部字书，繁体本，追溯汉…,https://www.amazon.cn/dp/B085ZKR2H9/ref=zg_bs_143553071_85?_encoding=UTF8&psc=1&refRID=4ZT6E5EA5R24X9MEJ2A5,许慎,4.5,2,https://www.amazon.cn/product-reviews/B07LGT7RK1/ref=zg_bs_143553071_cr_51?ie=UTF8&refRID=4ZT6E5EA5R24X9MEJ2A5,￥54.99
87,怪奇事物所（大张伟直播分享，姬十三盛情推…,https://www.amazon.cn/dp/B083TLDNPQ/ref=zg_bs_143553071_87?_encoding=UTF8&psc=1&refRID=4ZT6E5EA5R24X9MEJ2A5,怪奇事物所所长,4.8,2,https://www.amazon.cn/product-reviews/B07LGT7RK1/ref=zg_bs_143553071_cr_51?ie=UTF8&refRID=4ZT6E5EA5R24X9MEJ2A5,￥54.99
88,冷门知识大全集,https://www.amazon.cn/dp/B013SLTZWQ/ref=zg_bs_143553071_88?_encoding=UTF8&psc=1&refRID=4ZT6E5EA5R24X9MEJ2A5,朱立春,4.2,2,https://www.amazon.cn/product-reviews/B07LGT7RK1/ref=zg_bs_143553071_cr_51?ie=UTF8&refRID=4ZT6E5EA5R24X9MEJ2A5,￥54.99
91,"唐宋词鉴赏辞典(新一版)（豆瓣评分9.4,经典畅…",https://www.amazon.cn/dp/B087LWL4DV/ref=zg_bs_143553071_91?_encoding=UTF8&psc=1&refRID=4ZT6E5EA5R24X9MEJ2A5,周汝昌,3.0,2,https://www.amazon.cn/product-reviews/B07LGT7RK1/ref=zg_bs_143553071_cr_51?ie=UTF8&refRID=4ZT6E5EA5R24X9MEJ2A5,￥54.99
93,我知道你们又来这一套： 影评大佬罗杰·伊伯特毒…,https://www.amazon.cn/dp/B07MCTBPS8/ref=zg_bs_143553071_93?_encoding=UTF8&psc=1&refRID=4ZT6E5EA5R24X9MEJ2A5,罗杰·伊伯特,4.2,2,https://www.amazon.cn/product-reviews/B07LGT7RK1/ref=zg_bs_143553071_cr_51?ie=UTF8&refRID=4ZT6E5EA5R24X9MEJ2A5,￥54.99
95,剑桥简明金庸武侠史（豆瓣高分推荐！金庸武侠世…,https://www.amazon.cn/dp/B015IOO8NM/ref=zg_bs_143553071_95?_encoding=UTF8&psc=1&refRID=4ZT6E5EA5R24X9MEJ2A5,新垣平,3.9,2,https://www.amazon.cn/product-reviews/B07LGT7RK1/ref=zg_bs_143553071_cr_51?ie=UTF8&refRID=4ZT6E5EA5R24X9MEJ2A5,￥54.99
97,"历史：详注修订本 (西方""史学之祖""希罗多德，人…",https://www.amazon.cn/dp/B07CG7XGKB/ref=zg_bs_143553071_97?_encoding=UTF8&psc=1&refRID=4ZT6E5EA5R24X9MEJ2A5,希罗多德(Herodotus),4.7,2,https://www.amazon.cn/product-reviews/B07LGT7RK1/ref=zg_bs_143553071_cr_51?ie=UTF8&refRID=4ZT6E5EA5R24X9MEJ2A5,￥54.99
99,华杉讲透《资治通鉴》5（古代皇帝们的枕边书，…,https://www.amazon.cn/dp/B089Y8WV9D/ref=zg_bs_143553071_99?_encoding=UTF8&psc=1&refRID=4ZT6E5EA5R24X9MEJ2A5,华杉,5.0,2,https://www.amazon.cn/product-reviews/B07LGT7RK1/ref=zg_bs_143553071_cr_51?ie=UTF8&refRID=4ZT6E5EA5R24X9MEJ2A5,￥54.99
100,一生的读书计划（这一版有实质性的修订和扩充，…,https://www.amazon.cn/dp/B01DLL4YWO/ref=zg_bs_143553071_100?_encoding=UTF8&psc=1&refRID=4ZT6E5EA5R24X9MEJ2A5,克里夫顿·费迪曼 (Clifto …,4.5,2,https://www.amazon.cn/product-reviews/B07LGT7RK1/ref=zg_bs_143553071_cr_51?ie=UTF8&refRID=4ZT6E5EA5R24X9MEJ2A5,￥54.99
