rank,title,link,author,star,comment_num,comment_link,price
78,冰鉴（曾国藩所著关于识人看人的传世奇书） (曾…,https://www.amazon.cn/dp/B01FLG4NZU/ref=zg_bs_143175071_78?_encoding=UTF8&psc=1&refRID=Z1BC3JCE1W7VGV242QRD,（清）曾国藩,3.4,225,https://www.amazon.cn/product-reviews/B00849G03K/ref=zg_bs_143175071_cr_51?ie=UTF8&refRID=Z1BC3JCE1W7VGV242QRD,￥2.89
79,深不可测：刘伯温（读客熊猫君出品，原书《帝王…,https://www.amazon.cn/dp/B07GWG463N/ref=zg_bs_143175071_79?_encoding=UTF8&psc=1&refRID=Z1BC3JCE1W7VGV242QRD,度阴山,4.6,225,https://www.amazon.cn/product-reviews/B00849G03K/ref=zg_bs_143175071_cr_51?ie=UTF8&refRID=Z1BC3JCE1W7VGV242QRD,￥2.89
80,突然就走到了西藏(精编图文版),https://www.amazon.cn/dp/B00B14E2MG/ref=zg_bs_143175071_80?_encoding=UTF8&psc=1&refRID=Z1BC3JCE1W7VGV242QRD,陈坤,4.5,225,https://www.amazon.cn/product-reviews/B00849G03K/ref=zg_bs_143175071_cr_51?ie=UTF8&refRID=Z1BC3JCE1W7VGV242QRD,￥2.89
81,人类群星闪耀时(经典译文 精装增订版),https://www.amazon.cn/dp/B07BS6S8K1/ref=zg_bs_143175071_81?_encoding=UTF8&psc=1&refRID=Z1BC3JCE1W7VGV242QRD,斯蒂芬·茨威格,4.5,225,https://www.amazon.cn/product-reviews/B00849G03K/ref=zg_bs_143175071_cr_51?ie=UTF8&refRID=Z1BC3JCE1W7VGV242QRD,￥2.89
82,向前一步（珍藏版）（ 作为全球最成功的女性之…,https://www.amazon.cn/dp/B08C4RCT98/ref=zg_bs_143175071_82?_encoding=UTF8&psc=1&refRID=Z1BC3JCE1W7VGV242QRD,谢丽尔·桑德伯格,4.4,225,https://www.amazon.cn/product-reviews/B00849G03K/ref=zg_bs_143175071_cr_51?ie=UTF8&refRID=Z1BC3JCE1W7VGV242QRD,￥2.89
83,如懿传,https://www.amazon.cn/dp/B07GXF4YXZ/ref=zg_bs_143175071_83?_encoding=UTF8&psc=1&refRID=Z1BC3JCE1W7VGV242QRD,吴韵汐,3.1,225,https://www.amazon.cn/product-reviews/B00849G03K/ref=zg_bs_143175071_cr_51?ie=UTF8&refRID=Z1BC3JCE1W7VGV242QRD,￥2.89
84,红玫瑰·半生缘：张爱玲的倾城之恋 (烟雨民国书系),https://www.amazon.cn/dp/B07BPYDL7L/ref=zg_bs_143175071_84?_encoding=UTF8&psc=1&refRID=Z1BC3JCE1W7VGV242QRD,艾文茵,5.0,225,https://www.amazon.cn/product-reviews/B00849G03K/ref=zg_bs_143175071_cr_51?ie=UTF8&refRID=Z1BC3JCE1W7VGV242QRD,￥2.89
85,蒂姆·库克传（苹果公司CEO蒂姆·库克首部传记。6…,https://www.amazon.cn/dp/B07THMR1HV/ref=zg_bs_143175071_85?_encoding=UTF8&psc=1&refRID=Z1BC3JCE1W7VGV242QRD,利恩德·卡尼,3.9,225,https://www.amazon.cn/product-reviews/B00849G03K/ref=zg_bs_143175071_cr_51?ie=UTF8&refRID=Z1BC3JCE1W7VGV242QRD,￥2.89
86,巴菲特传,https://www.amazon.cn/dp/B0754FZ53V/ref=zg_bs_143175071_86?_encoding=UTF8&psc=1&refRID=Z1BC3JCE1W7VGV242QRD,李永宁,4.4,225,https://www.amazon.cn/product-reviews/B00849G03K/ref=zg_bs_143175071_cr_51?ie=UTF8&refRID=Z1BC3JCE1W7VGV242QRD,￥2.89
87,清华园日记 (季羡林作品珍藏本),https://www.amazon.cn/dp/B013G7H1U0/ref=zg_bs_143175071_87?_encoding=UTF8&psc=1&refRID=Z1BC3JCE1W7VGV242QRD,季羡林,4.3,225,https://www.amazon.cn/product-reviews/B00849G03K/ref=zg_bs_143175071_cr_51?ie=UTF8&refRID=Z1BC3JCE1W7VGV242QRD,￥2.89
88,库里传：洪荒之神,https://www.amazon.cn/dp/B072V8JDPV/ref=zg_bs_143175071_88?_encoding=UTF8&psc=1&refRID=Z1BC3JCE1W7VGV242QRD,阿飞,4.0,225,https://www.amazon.cn/product-reviews/B00849G03K/ref=zg_bs_143175071_cr_51?ie=UTF8&refRID=Z1BC3JCE1W7VGV242QRD,￥2.89
89,洛克菲勒给子女的一生忠告,https://www.amazon.cn/dp/B00BPODNNG/ref=zg_bs_143175071_89?_encoding=UTF8&psc=1&refRID=Z1BC3JCE1W7VGV242QRD,约翰·D·洛克菲勒,4.4,225,https://www.amazon.cn/product-reviews/B00849G03K/ref=zg_bs_143175071_cr_51?ie=UTF8&refRID=Z1BC3JCE1W7VGV242QRD,￥2.89
90,任正非内部讲话：最新版 (商界大佬内部讲话系列 1),https://www.amazon.cn/dp/B07BT5JXCY/ref=zg_bs_143175071_90?_encoding=UTF8&psc=1&refRID=Z1BC3JCE1W7VGV242QRD,希文,3.6,225,https://www.amazon.cn/product-reviews/B00849G03K/ref=zg_bs_143175071_cr_51?ie=UTF8&refRID=Z1BC3JCE1W7VGV242QRD,￥2.89
91,大明王朝的七张面孔（历史学者张宏杰“简读中国…,https://www.amazon.cn/dp/B08MTPKL7H/ref=zg_bs_143175071_91?_encoding=UTF8&psc=1&refRID=Z1BC3JCE1W7VGV242QRD,张宏杰,4.5,225,https://www.amazon.cn/product-reviews/B00849G03K/ref=zg_bs_143175071_cr_51?ie=UTF8&refRID=Z1BC3JCE1W7VGV242QRD,￥2.89
92,洛克菲勒写给儿子的38封信,https://www.amazon.cn/dp/B01M8L8BYS/ref=zg_bs_143175071_92?_encoding=UTF8&psc=1&refRID=Z1BC3JCE1W7VGV242QRD,约翰·D·洛克菲勒(Rockef …,4.4,225,https://www.amazon.cn/product-reviews/B00849G03K/ref=zg_bs_143175071_cr_51?ie=UTF8&refRID=Z1BC3JCE1W7VGV242QRD,￥2.89
93,挺经（曾国藩掌控晚清官场30年精髓总结，读心…,https://www.amazon.cn/dp/B012CPTCBS/ref=zg_bs_143175071_93?_encoding=UTF8&psc=1&refRID=Z1BC3JCE1W7VGV242QRD,曾国藩,4.0,225,https://www.amazon.cn/product-reviews/B00849G03K/ref=zg_bs_143175071_cr_51?ie=UTF8&refRID=Z1BC3JCE1W7VGV242QRD,￥2.89
94,人心至上：杜月笙传（雾满拦江全新力作，一代枭…,https://www.amazon.cn/dp/B071LGXWXB/ref=zg_bs_143175071_94?_encoding=UTF8&psc=1&refRID=Z1BC3JCE1W7VGV242QRD,雾满拦江,4.0,225,https://www.amazon.cn/product-reviews/B00849G03K/ref=zg_bs_143175071_cr_51?ie=UTF8&refRID=Z1BC3JCE1W7VGV242QRD,￥2.89
96,你若安好便是晴天：林徽因传(附梁思成、徐志摩、…,https://www.amazon.cn/dp/B01MTQN90C/ref=zg_bs_143175071_96?_encoding=UTF8&psc=1&refRID=Z1BC3JCE1W7VGV242QRD,白落梅,4.3,225,https://www.amazon.cn/product-reviews/B00849G03K/ref=zg_bs_143175071_cr_51?ie=UTF8&refRID=Z1BC3JCE1W7VGV242QRD,￥2.89
97,莎士比亚全集（1-8卷）,https://www.amazon.cn/dp/B01J3MYT2K/ref=zg_bs_143175071_97?_encoding=UTF8&psc=1&refRID=Z1BC3JCE1W7VGV242QRD,莎士比亚,4.0,225,https://www.amazon.cn/product-reviews/B00849G03K/ref=zg_bs_143175071_cr_51?ie=UTF8&refRID=Z1BC3JCE1W7VGV242QRD,￥2.89
99,风雨哈佛路（这是一个女孩与命运抗争的真实故…,https://www.amazon.cn/dp/B01GDWTWVG/ref=zg_bs_143175071_99?_encoding=UTF8&psc=1&refRID=Z1BC3JCE1W7VGV242QRD,莉丝·默里,4.7,225,https://www.amazon.cn/product-reviews/B00849G03K/ref=zg_bs_143175071_cr_51?ie=UTF8&refRID=Z1BC3JCE1W7VGV242QRD,￥2.89
100,洛克菲勒留给儿子的38封信,https://www.amazon.cn/dp/B00GTCRYXO/ref=zg_bs_143175071_100?_encoding=UTF8&psc=1&refRID=Z1BC3JCE1W7VGV242QRD,洛克菲勒,4.1,225,https://www.amazon.cn/product-reviews/B00849G03K/ref=zg_bs_143175071_cr_51?ie=UTF8&refRID=Z1BC3JCE1W7VGV242QRD,￥2.89
