rank,title,link,author,star,comment_num,comment_link,price
25,性的进化（《枪炮、病菌与钢铁》作者、探究人类…,https://www.amazon.cn/dp/B08PV4TFJC/ref=zg_bs_116169071_25/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,贾雷德·戴蒙德,4.1,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
26,非零和博弈:人类命运的逻辑（运用博弈论的观点，…,https://www.amazon.cn/dp/B08FQR4W1C/ref=zg_bs_116169071_26/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,罗伯特•赖特,4.7,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
27,沉默的巡游（“神探伽利略”系列新作：东野圭吾…,https://www.amazon.cn/dp/B083W2YN58/ref=zg_bs_116169071_27/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,东野圭吾,4.5,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
28,乌合之众：大众心理研究（豆瓣热门社会心理学图…,https://www.amazon.cn/dp/B00OTEQF9I/ref=zg_bs_116169071_28/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,古斯塔夫.勒庞,4.0,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
29,悉达多(德文直译版；诺贝尔文学奖得主黑塞代表…,https://www.amazon.cn/dp/B06XKZXT4L/ref=zg_bs_116169071_29/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,赫尔曼·黑塞,4.8,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
30,三国史话--国民阅读经典（平装） (中华书局出品),https://www.amazon.cn/dp/B07PLX9MKP/ref=zg_bs_116169071_30/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,吕思勉,4.0,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
32,非暴力沟通,https://www.amazon.cn/dp/B01N4P9MT5/ref=zg_bs_116169071_32/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,马歇尔•卢森堡,4.5,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
33,人生由我（乘风破浪的妈妈，比硅谷钢铁侠马斯克…,https://www.amazon.cn/dp/B08BNR4F86/ref=zg_bs_116169071_33/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,梅耶·马斯克,4.5,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
34,作家榜经典：红与黑（余华读了两遍！写给少数幸…,https://www.amazon.cn/dp/B08KDMLSGY/ref=zg_bs_116169071_34/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,司汤达,4.2,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
35,读客经典文库：三体1（每个人的书架上都该有…,https://www.amazon.cn/dp/B00RL93RS0/ref=zg_bs_116169071_35/459-9491630-0650711?_encoding=UTF8&psc=1&refRID=XGZKFJMKA4S2K1KHAV96,刘慈欣,4.5,915,https://www.amazon.cn/product-reviews/B088BJ8HVL/ref=zg_bs_116169071_cr_1/459-9491630-0650711?ie=UTF8&refRID=XGZKFJMKA4S2K1KHAV96,￥14.99
